source,title,description,content,url,publishedAt
Sputnikglobe.com,Netanyahu Fires Defense Minister Gallant,TEL AVIV (Sputnik) - Israeli Prime Minister Benjamin Netanyahu said on Tuesday that he fired Israeli Defense Minister Yoav Gallant because the trust between them has been frayed over the past few months.,"Get the latest news from around the world, live coverage, off-beat stories, features and analysis.  https://sputnikglobe.com/20241105/netanyahu-fires-defense-minister-gallant-1120783938.html  Netanya… [+1683 chars]",https://sputnikglobe.com/20241105/netanyahu-fires-defense-minister-gallant-1120783938.html,
Breitbart News,Netanyahu Congratulates Trump: 'History's Greatest Comeback!',"Israeli Prime Minister Benjamin Netanyahu congratulated President-elect Donald Trump on his resounding victory in the 2024 election early Wednesday morning, calling it ""history's greatest comeback."" The post Netanyahu Congratulates Trump: ‘History’s Greatest …","Israeli Prime Minister Benjamin Netanyahu congratulated President-elect Donald Trump on his resounding victory in the 2024 election early Wednesday morning, calling it “history’s greatest comeback.” … [+1920 chars]",https://www.breitbart.com/middle-east/2024/11/06/netanyahu-congratulates-trump-historys-greatest-comeback/,
Yahoo Entertainment,Israeli authorities probe suspected Gaza intelligence leak by Netanyahu aide,,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_ba432ea6-2f0d-41e1-b659-d31a2650bdfa,
PBS,News Wrap: Netanyahu fires Israeli Defense Minister Yoav Gallant,"In our news wrap Tuesday, Israeli Prime Minister Netanyahu fired his defense minister Yoav Gallant amid a growing rift, Ukrainian troops have engaged with North Korean soldiers for the first time since they were deployed to fight for Russia and Boeing workers…","In our news wrap Tuesday, Israeli Prime Minister Netanyahu fired his defense minister Yoav Gallant amid a growing rift, Ukrainian troops have engaged with North Korean soldiers for the first time sin… [+157 chars]",https://www.pbs.org/newshour/show/news-wrap-netanyahu-fires-israeli-defense-minister-yoav-gallant,
The Week Magazine,"Netanyahu fires defense minister, sparking protests","Yoav Gallant and Netanyahu have clashed for years. The Israeli prime minister first tried to fire the defense minister in 2023, but backed off following a public outcry.","What happened  Israeli Prime Minister Benjamin Netanyahu dismissed Defense Minister Yoav Gallant Tuesday, sidelining a popular rival as Israel fights grinding wars in Gaza and Lebanon. Gallant's firi… [+2244 chars]",https://theweek.com/politics/netanyahu-fires-yoav-gallant-israel,
Breitbart News,Netanyahu Offers Millions of Dollars to Palestinians Who Free Hostages,"Israeli Prime Minister Benjamin Netanyahu is offering millions of dollars, plus safe passage out of Gaza, for any Palestinians who free Israeli hostages that they are holding captive. The post Netanyahu Offers Millions of Dollars to Palestinians Who Free Host…","Israeli Prime Minister Benjamin Netanyahu is offering millions of dollars, plus safe passage out of Gaza, for any Palestinians who free Israeli hostages that they are holding captive.  The Times of I… [+2094 chars]",https://www.breitbart.com/middle-east/2024/11/05/netanyahu-offers-millions-of-dollars-to-palestinians-who-free-hostages/,
Raw Story,Netanyahu replaces fired Israeli Defense Minister with 'another genocidal lunatic',"Palestine defenders on Tuesday accused Israeli Prime Minister Benjamin Netanyahu of swapping one ""genocidal lunatic"" for another after the right-wing leader fired Defense Minister Yoav Gallant and replaced him with Israel Katz, who was serving as foreign mini…","Palestine defenders on Tuesday accused Israeli Prime Minister Benjamin Netanyahu of swapping one ""genocidal lunatic"" for another after the right-wing leader fired Defense Minister Yoav Gallant and re… [+3960 chars]",https://www.rawstory.com/netanyahu-replaces-fired-israeli-defense-minister-with-another-genocidal-lunatic/,
NBC News,Netanyahu fires Gallant as Israel's defense minister,"Israeli Prime Minister Benjamin Netanyahu fired his defense minister Tuesday, a long rumored move that was announced on election day in the United States.","Israeli Prime Minister Benjamin Netanyahu fired his defense minister Tuesday, a long rumored move that was announced on election day in the United States. The two have repeatedly clashed over the con… [+3361 chars]",https://www.nbcnews.com/news/world/israel-prime-minister-netanyahu-ousts-gallant-defense-minister-rcna171250,
International Business Times,Israel's Netanyahu Fires Defence Minister Over Breakdown In 'Trust',"Israel's Prime Minister Benjamin Netanyahu fired defence minister Yoav Gallant Tuesday following public differences over the ongoing war in Gaza, replacing him with former top diplomat Israel Katz.","Israel's Prime Minister Benjamin Netanyahu fired defence minister Yoav Gallant Tuesday following public differences over the ongoing war in Gaza, replacing him with former top diplomat Israel Katz.  … [+3768 chars]",https://www.ibtimes.com/israels-netanyahu-fires-defence-minister-over-breakdown-trust-3749628,
International Business Times,"Israel Pounds Lebanon, Gaza As Netanyahu Visits Northern Border","Israel on Sunday pressed on with its campaigns in Lebanon and Gaza, launching several deadly strikes as Prime Minister Benjamin Netanyahu visited his country's northern border.","Israel on Sunday pressed on with its campaigns in Lebanon and Gaza, launching several deadly strikes as Prime Minister Benjamin Netanyahu visited his country's northern border.  Netanyahu's visit cam… [+4810 chars]",https://www.ibtimes.com/israel-pounds-lebanon-gaza-netanyahu-visits-northern-border-3749345,
VOA News,Israel's Netanyahu dismisses his defense minister,"Israeli Prime Minister Benjamin Netanyahu has fired Defense Minister Yoav Gallant.   Netanyahu said in a statement Tuesday the trust between the two men had evaporated over the course of Israel’s war on Gaza.   “Over the past few months that trust has eroded,…",Israeli Prime Minister Benjamin Netanyahu has fired Defense Minister Yoav Gallant.  Netanyahu said in a statement Tuesday the trust between the two men had evaporated over the course of Israels war o… [+659 chars],https://www.voanews.com/a/israels-netanyahu-dismisses-his-defense-minister/7852644.html,
Politicalwire.com,Netanyahu Aide Arrested in Security Breach,"""An aide to Israeli Prime Minister Benjamin Netanyahu is one of several suspects arrested for an alleged security breach that involved leaking top secret intelligence,"" Axios reports.""The arrests are at the center of what is likely to be the biggest scandal i…","“There are a lot of blogs and news sites claiming to understand politics, but only a few actually do. Political Wire is one of them.”   Chuck Todd, host of “Meet the Press”  “Concise. Relevant. To th… [+594 chars]",https://politicalwire.com/2024/11/01/netanyahu-aide-arrested-in-security-breach/,
Newsweek,Netanyahu Fires Israel's Defense Minister,The prime minister of Israel announced on Tuesday that Yoav Gallant would no longer serve as the country' defense minister.,"Israeli Prime Minister Benjamin Netanyahu on Tuesday fired his defense minister, Yoav Gallant, saying ""trust has cracked"" between them.  ""In the midst of a war, more than ever, full trust is required… [+949 chars]",https://www.newsweek.com/yoav-gallant-fired-israel-netanyahu-1980689,
Foreign Policy,Trump and Netanyahu Won’t Get Along,Everyone is strongly overrating Trump’s closeness to Israel’s prime minister.,The Times of Israel recently reported that two-thirds of Israelis prefer former U.S. President Donald Trump over U.S. Vice President Kamala Harris. They clearly believe that he will be tougher on Ira… [+1519 chars],https://foreignpolicy.com/2024/11/01/trump-and-netanyahu-wont-get-along/,
Israelnationalnews.com,Golan lashes out at Netanyahu: 'Netanyahu forgot what it's like to be a bereaved brother',Opposition leaders made a statement to the media following Netanyahu's decision to dismiss the Defense Minister | Lapid appealed to the coalition: 'Do not support Gallant's dismissal',"After the Prime Minister's decision to dismiss Defense Minister Yoav Gallant, opposition leaders Yair Lapid, Benny Gantz, Yair Golan, and Avigdor Liberman made a statement to the media.  Opposition l… [+10001 chars]",https://www.israelnationalnews.com/news/398709,
Naturalnews.com,Local leaders condemn Netanyahu over failure to protect northern settlements from Hezbollah attacks,"On Oct. 31, Hezbollah launched a series of rocket attacks against Israel, resulting in the deaths of at least eight individuals. The rockets struck the northern settlement of Metula, which is on the border with Lebanon, and the Krayot area at the northern tip…","On Oct. 31, Hezbollah launched a series of rocket attacks against Israel, resulting in the deaths of at least eight individuals. The rockets struck the northern settlement of Metula, which is on the … [+4216 chars]",https://www.naturalnews.com/2024-11-05-local-leaders-condemn-netanyahu-failure-to-protect.html,
Naturalnews.com,Former Israeli PM Ehud Olmert says Netanyahu is the real enemy â not Iran or Hezbollah,"Former Israeli Prime Minister Ehud Olmert recently appeared in an interview, where he criticized current Israeli Prime Minister Benjamin Netanyahu and called him the real enemy in the burgeoning multifaceted war Israel is waging against Middle Eastern nations…","Former Israeli Prime Minister Ehud Olmert recently appeared in an interview, where he criticized current Israeli Prime Minister Benjamin Netanyahu and called him the real enemy in the burgeoning mult… [+4986 chars]",https://www.naturalnews.com/2024-11-06-olmert-netanyahu-real-enemy-not-iran-hezbollah.html,
VOA News,Netanyahu sparks uproar by firing popular defense minister,"Jerusalem — Israeli Prime Minister Benjamin Netanyahu fired Defense Minister Yoav Gallant on Tuesday, sparking protests around Israel. Some say the move could endanger the country’s security, as Israel continues to fight in both Gaza and Lebanon.      After P…","Jerusalem  Israeli Prime Minister Benjamin Netanyahu fired Defense Minister Yoav Gallant on Tuesday, sparking protests around Israel. Some say the move could endanger the countrys security, as Israel… [+2205 chars]",https://www.voanews.com/a/netanyahu-sparks-uproar-by-firing-popular-defense-minister/7854043.html,
Sputnikglobe.com,'Netanyahu Gets Rid of Democrat Supporters': Defence Minister’s Abrupt Sacking Explained,"Late in the evening of November 5, Israeli Prime Minister Benjamin Netanyahu fired Yoav Gallant as Israel's Defense Minister, replacing him with Foreign Minister Israel Katz.","""We already had demonstrations yesterday, there were even clashes with the police. I suppose these clashes will be growing in the near future, I mean anti-government clashes against Netanyahu,"" Tsipi… [+117 chars]",https://sputnikglobe.com/20241106/netanyahu-gets-rid-of-democrat-supporters-defence-ministers-abrupt-sacking-explained-1120798008.html,
